haut_tot,haut_tronc,tronc_diam,fk_stadedev,fk_port,fk_pied,fk_situation,fk_revetement,age_estim,feuillage,haut_mediane,haut_q3,diam_mediane,diam_q1,age_mediane,age_q3,score_risque,niveau_risque,alerte
13.0,2.0,1.2,adulte,semi libre,gazon,isolé,non,35.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
13.0,3.0,1.4,adulte,semi libre,gazon,isolé,non,35.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
19.0,3.0,1.45,adulte,semi libre,gazon,groupe,non,45.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
19.0,3.0,1.6,adulte,semi libre,gazon,groupe,non,45.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
21.0,4.0,1.75,adulte,semi libre,gazon,groupe,non,45.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
21.0,4.0,1.85,adulte,semi libre,gazon,groupe,non,45.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
21.0,3.0,1.73,adulte,semi libre,gazon,groupe,non,45.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
9.0,2.0,0.7,adulte,semi libre,gazon,isolé,non,20.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,5.0,moyen,0
15.0,6.0,1.2,adulte,semi libre,gazon,groupe,non,40.0,conifère,12.0,17.0,1.2,0.9,40.0,50.0,3.0,faible,0
15.0,7.0,1.1,adulte,semi libre,gazon,groupe,non,50.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
7.0,2.0,2.1,adulte,semi libre,gazon,groupe,non,50.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,2.0,faible,0
7.0,2.0,1.9,adulte,semi libre,gazon,groupe,non,50.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,2.0,faible,0
14.0,4.0,1.45,adulte,semi libre,bande de terre,groupe,non,40.0,conifère,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
14.0,4.0,1.35,adulte,semi libre,bande de terre,groupe,non,40.0,conifère,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
14.0,2.0,2.15,adulte,semi libre,gazon,isolé,non,45.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,5.0,moyen,0
9.0,2.0,0.9,adulte,cépée,bande de terre,groupe,non,45.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
9.0,2.0,0.7,adulte,semi libre,bande de terre,groupe,non,45.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,5.0,moyen,0
12.0,2.0,1.65,adulte,semi libre,bande de terre,groupe,non,40.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,2.0,faible,0
10.0,2.0,1.2,adulte,semi libre,bande de terre,groupe,non,10.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,2.0,faible,0
10.0,2.0,1.15,adulte,semi libre,gazon,groupe,non,35.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,2.0,faible,0
10.0,4.0,1.25,adulte,semi libre,gazon,groupe,non,35.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,1.0,faible,0
23.0,6.0,2.7,adulte,semi libre,gazon,isolé,non,70.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,7.0,moyen,1
14.0,4.0,1.1,adulte,semi libre,gazon,groupe,non,40.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,3.0,faible,0
19.0,4.0,1.35,adulte,semi libre,gazon,groupe,non,45.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
14.0,3.0,0.9,adulte,semi libre,bande de terre,groupe,non,35.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
19.0,3.0,1.6,adulte,semi libre,bande de terre,groupe,non,50.0,conifère,12.0,17.0,1.2,0.9,40.0,50.0,6.0,moyen,0
19.0,3.0,1.7,adulte,semi libre,bande de terre,groupe,non,50.0,conifère,12.0,17.0,1.2,0.9,40.0,50.0,6.0,moyen,0
19.0,3.0,1.6,adulte,semi libre,gazon,groupe,non,50.0,conifère,12.0,17.0,1.2,0.9,40.0,50.0,5.0,moyen,0
6.0,3.0,0.45,adulte,semi libre,gazon,isolé,non,25.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,5.0,moyen,0
15.0,2.0,1.2,adulte,semi libre,gazon,alignement,oui,38.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
15.0,2.0,1.05,adulte,semi libre,gazon,alignement,non,38.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
15.0,2.0,0.95,adulte,semi libre,gazon,alignement,non,38.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
15.0,2.0,0.9,adulte,semi libre,gazon,alignement,non,38.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
15.0,2.0,1.15,adulte,semi libre,gazon,alignement,oui,38.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,5.0,moyen,0
15.0,2.0,1.05,adulte,semi libre,gazon,alignement,non,38.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
15.0,2.0,1.05,adulte,semi libre,gazon,alignement,non,38.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
15.0,2.0,1.2,adulte,semi libre,gazon,alignement,non,38.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,3.0,faible,0
15.0,2.0,1.2,adulte,semi libre,gazon,alignement,non,38.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,3.0,faible,0
9.0,2.0,1.35,adulte,semi libre,gazon,groupe,non,33.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,1.0,faible,0
9.0,2.0,1.75,adulte,semi libre,gazon,groupe,non,38.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,1.0,faible,0
9.0,2.0,1.4,adulte,semi libre,gazon,groupe,non,38.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,1.0,faible,0
15.0,2.0,1.15,adulte,semi libre,gazon,alignement,non,38.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
15.0,2.0,1.45,adulte,semi libre,gazon,alignement,non,38.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,3.0,faible,0
15.0,2.0,1.3,adulte,semi libre,gazon,alignement,oui,38.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
14.0,2.0,1.5,adulte,semi libre,gazon,alignement,non,38.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,3.0,faible,0
14.0,2.0,1.25,adulte,semi libre,gazon,alignement,non,38.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,3.0,faible,0
14.0,2.0,1.45,adulte,semi libre,gazon,alignement,non,38.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,3.0,faible,0
15.0,2.0,1.25,adulte,semi libre,gazon,alignement,non,38.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,3.0,faible,0
15.0,2.0,1.3,adulte,semi libre,gazon,alignement,oui,38.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
15.0,2.0,1.45,adulte,semi libre,gazon,alignement,non,30.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,3.0,faible,0
9.0,3.0,0.75,adulte,semi libre,gazon,isolé,non,38.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,5.0,moyen,0
9.0,2.0,1.2,adulte,semi libre,gazon,alignement,non,38.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,2.0,faible,0
9.0,2.0,1.0,adulte,semi libre,gazon,alignement,non,38.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,3.0,faible,0
9.0,2.0,1.4,adulte,semi libre,gazon,alignement,non,38.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,2.0,faible,0
9.0,2.0,1.3,adulte,semi libre,gazon,alignement,non,38.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,2.0,faible,0
9.0,2.0,1.5,adulte,semi libre,gazon,alignement,non,38.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,2.0,faible,0
9.0,2.0,1.45,adulte,semi libre,gazon,alignement,non,38.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,2.0,faible,0
9.0,2.0,1.45,adulte,semi libre,gazon,alignement,non,38.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,2.0,faible,0
9.0,2.0,1.35,adulte,semi libre,gazon,alignement,non,38.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,2.0,faible,0
9.0,2.0,1.25,adulte,semi libre,gazon,alignement,non,38.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,2.0,faible,0
13.0,2.0,1.4,adulte,semi libre,gazon,alignement,non,38.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,3.0,faible,0
7.0,3.1959558349451966,1.1,adulte,cépée,bande de terre,groupe,non,60.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,5.0,moyen,0
8.0,3.0,0.7,adulte,semi libre,bande de terre,groupe,non,13.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
5.0,2.0,0.4,jeune,semi libre,bande de terre,groupe,non,10.0,feuillu,6.0,7.0,0.46,0.3,10.0,15.0,2.0,faible,0
4.0,2.0,0.45,jeune,semi libre,bande de terre,groupe,non,10.0,feuillu,6.0,7.0,0.46,0.3,10.0,15.0,2.0,faible,0
7.0,3.0,0.7,adulte,semi libre,bande de terre,groupe,non,18.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
9.0,1.0,1.1,adulte,semi libre,bande de terre,groupe,non,25.0,conifère,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
9.0,3.1959558349451966,0.7,adulte,semi libre,bande de terre,groupe,non,25.0,conifère,12.0,17.0,1.2,0.9,40.0,50.0,5.0,moyen,0
17.0,3.0,1.3,adulte,semi libre,gazon,isolé,non,40.0,conifère,12.0,17.0,1.2,0.9,40.0,50.0,5.0,moyen,0
13.0,4.0,0.75,adulte,semi libre,gazon,groupe,non,25.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
9.0,2.0,0.6,adulte,semi libre,gazon,groupe,non,25.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,3.0,faible,0
16.0,3.0,1.25,adulte,semi libre,gazon,groupe,non,35.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,2.0,faible,0
14.0,4.0,1.1,adulte,semi libre,bande de terre,isolé,non,35.0,conifère,12.0,17.0,1.2,0.9,40.0,50.0,7.0,moyen,1
8.0,3.1959558349451966,0.8,adulte,cépée,bande de terre,groupe,non,60.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,6.0,moyen,0
12.0,3.0,0.75,adulte,semi libre,bande de terre,groupe,non,30.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
10.0,2.0,0.85,adulte,semi libre,gazon,groupe,non,30.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,3.0,faible,0
10.0,2.0,0.6,adulte,semi libre,gazon,groupe,non,25.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,3.0,faible,0
20.0,3.1959558349451966,2.6,adulte,cépée,bande de terre,groupe,non,70.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,6.0,moyen,0
20.0,2.0,1.45,adulte,semi libre,bande de terre,groupe,non,55.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,6.0,moyen,0
18.0,3.0,0.7,adulte,semi libre,bande de terre,groupe,non,25.0,conifère,12.0,17.0,1.2,0.9,40.0,50.0,7.0,moyen,1
6.0,3.0,0.35,jeune,semi libre,bande de terre,groupe,non,15.0,feuillu,6.0,7.0,0.46,0.3,10.0,15.0,3.0,faible,0
15.0,2.0,1.15,adulte,semi libre,bande de terre,groupe,non,35.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
15.0,3.0,0.55,adulte,semi libre,gazon,groupe,non,30.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
13.0,8.0,0.7,adulte,semi libre,gazon,groupe,non,30.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
13.0,5.0,0.9,adulte,semi libre,gazon,groupe,non,30.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,3.0,faible,0
13.0,3.0,0.55,adulte,semi libre,gazon,groupe,non,30.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
7.0,3.0,0.2,jeune,semi libre,gazon,groupe,non,15.0,feuillu,6.0,7.0,0.46,0.3,10.0,15.0,4.0,faible,0
7.0,3.0,0.5,adulte,semi libre,gazon,groupe,non,30.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,3.0,faible,0
7.0,7.0,0.7,adulte,semi libre,gazon,groupe,non,30.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,3.0,faible,0
7.0,2.0,0.5,adulte,semi libre,gazon,groupe,non,30.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,3.0,faible,0
7.0,2.0,0.35,jeune,semi libre,gazon,groupe,non,15.0,feuillu,6.0,7.0,0.46,0.3,10.0,15.0,3.0,faible,0
7.0,2.0,0.3,jeune,semi libre,gazon,groupe,non,15.0,feuillu,6.0,7.0,0.46,0.3,10.0,15.0,3.0,faible,0
7.0,5.0,0.35,jeune,semi libre,gazon,groupe,non,15.0,feuillu,6.0,7.0,0.46,0.3,10.0,15.0,3.0,faible,0
7.0,2.0,0.4,adulte,semi libre,gazon,groupe,non,30.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,3.0,faible,0
7.0,2.0,0.45,adulte,semi libre,gazon,groupe,non,30.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,3.0,faible,0
7.0,2.0,0.35,adulte,semi libre,gazon,groupe,non,30.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,3.0,faible,0
7.0,2.0,0.35,adulte,semi libre,gazon,groupe,non,30.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,3.0,faible,0
8.0,3.0,0.5,adulte,semi libre,gazon,groupe,non,30.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,3.0,faible,0
10.0,2.0,0.4,adulte,semi libre,gazon,isolé,non,20.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,5.0,moyen,0
10.0,4.0,1.0,adulte,semi libre,gazon,isolé,non,60.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,6.0,moyen,0
10.0,2.0,0.6,adulte,semi libre,gazon,isolé,non,25.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,5.0,moyen,0
6.0,2.0,0.85,adulte,semi libre,bande de terre,groupe,non,35.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
10.0,3.0,0.3,jeune,semi libre,bande de terre,groupe,non,12.0,feuillu,6.0,7.0,0.46,0.3,10.0,15.0,5.0,moyen,0
10.0,2.0,0.75,adulte,semi libre,gazon,groupe,non,35.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,3.0,faible,0
12.0,2.0,0.65,adulte,semi libre,gazon,groupe,non,35.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,3.0,faible,0
12.0,3.0,0.75,adulte,semi libre,gazon,groupe,non,35.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,3.0,faible,0
12.0,3.0,0.7,adulte,semi libre,gazon,groupe,non,35.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,3.0,faible,0
12.0,2.0,0.7,adulte,semi libre,gazon,groupe,non,35.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,3.0,faible,0
10.0,4.0,0.5,adulte,semi libre,gazon,groupe,non,35.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,3.0,faible,0
10.0,4.0,1.25,adulte,tête de chat relâché,gazon,alignement,non,35.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,3.0,faible,0
10.0,2.0,0.63,adulte,tête de chat relâché,gazon,alignement,non,35.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,5.0,moyen,0
10.0,2.0,0.8,adulte,tête de chat relâché,gazon,alignement,non,35.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,5.0,moyen,0
13.0,4.0,1.1,adulte,tête de chat relâché,gazon,alignement,non,35.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,5.0,moyen,0
9.0,2.0,0.85,adulte,tête de chat relâché,gazon,alignement,non,35.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,5.0,moyen,0
13.0,2.0,0.56,adulte,tête de chat relâché,gazon,alignement,non,35.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,6.0,moyen,0
13.0,4.0,0.75,adulte,tête de chat relâché,gazon,alignement,non,35.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,6.0,moyen,0
10.0,3.0,1.0,adulte,tête de chat relâché,gazon,alignement,non,35.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
10.0,2.0,0.85,adulte,tête de chat relâché,gazon,alignement,non,35.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,5.0,moyen,0
10.0,2.0,0.65,adulte,tête de chat relâché,gazon,alignement,non,35.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,5.0,moyen,0
10.0,3.0,1.0,adulte,tête de chat relâché,gazon,alignement,non,35.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
13.0,3.0,0.88,adulte,tête de chat relâché,gazon,alignement,non,35.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,6.0,moyen,0
13.0,3.0,0.95,adulte,tête de chat relâché,gazon,alignement,non,35.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,5.0,moyen,0
10.0,4.0,1.0,adulte,tête de chat relâché,gazon,alignement,non,35.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
13.0,3.0,1.13,adulte,tête de chat relâché,gazon,alignement,non,35.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,5.0,moyen,0
13.0,4.0,1.1,adulte,tête de chat relâché,gazon,alignement,non,35.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,5.0,moyen,0
8.0,3.1959558349451966,3.1,adulte,semi libre,bande de terre,groupe,non,70.0,conifère,12.0,17.0,1.2,0.9,40.0,50.0,5.0,moyen,0
10.0,1.0,0.65,adulte,semi libre,fosse arbre,groupe,oui,25.0,conifère,12.0,17.0,1.2,0.9,40.0,50.0,7.0,moyen,1
14.0,3.1959558349451966,0.9,adulte,cépée,gazon,isolé,non,30.0,conifère,12.0,17.0,1.2,0.9,40.0,50.0,6.0,moyen,0
14.0,1.0,1.81,adulte,semi libre,bande de terre,groupe,non,40.0,conifère,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
14.0,5.0,0.95,adulte,semi libre,bande de terre,groupe,non,40.0,conifère,12.0,17.0,1.2,0.9,40.0,50.0,5.0,moyen,0
14.0,5.0,0.95,adulte,semi libre,bande de terre,groupe,non,40.0,conifère,12.0,17.0,1.2,0.9,40.0,50.0,5.0,moyen,0
12.0,5.0,0.8,adulte,semi libre,gazon,groupe,non,30.0,conifère,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
12.0,2.0,1.05,adulte,semi libre,gazon,groupe,non,40.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,2.0,faible,0
12.0,1.0,1.2,adulte,semi libre,gazon,isolé,non,30.0,conifère,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
15.0,4.0,1.2,adulte,semi libre,gazon,groupe,non,40.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,2.0,faible,0
14.0,7.0,1.5,adulte,semi libre,bande de terre,groupe,non,35.0,conifère,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
10.354698195395146,2.883738009882763,0.957527149724052,inconnu,n/a,n/a,alignement,n/a,0.0,n/a,10.354698195395146,10.354698195395146,0.957527149724052,0.957527149724052,0.0,0.0,1.0,faible,0
14.0,7.0,1.3,adulte,semi libre,bande de terre,groupe,non,35.0,conifère,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
12.0,1.0,1.1,adulte,semi libre,bande de terre,groupe,non,40.0,conifère,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
12.0,1.0,1.1,adulte,semi libre,gazon,groupe,non,40.0,conifère,12.0,17.0,1.2,0.9,40.0,50.0,3.0,faible,0
4.0,1.0,0.6,adulte,semi libre,bac de plantation,groupe,non,15.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,6.0,moyen,0
5.0,3.1959558349451966,0.4,adulte,semi libre,bac de plantation,groupe,non,15.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,6.0,moyen,0
5.0,2.0,0.4,adulte,semi libre,fosse arbre,alignement,non,30.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,6.0,moyen,0
5.0,2.0,0.35,adulte,semi libre,fosse arbre,alignement,non,30.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,6.0,moyen,0
5.0,2.0,0.4,adulte,semi libre,fosse arbre,alignement,non,30.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,6.0,moyen,0
5.0,2.0,0.35,adulte,semi libre,fosse arbre,alignement,non,30.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,6.0,moyen,0
5.0,2.0,0.35,adulte,semi libre,fosse arbre,alignement,non,30.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,6.0,moyen,0
5.0,2.0,0.3,adulte,semi libre,fosse arbre,alignement,non,30.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,6.0,moyen,0
5.0,2.0,0.4,adulte,semi libre,fosse arbre,alignement,non,30.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,6.0,moyen,0
4.0,2.0,0.35,adulte,semi libre,fosse arbre,alignement,non,30.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,6.0,moyen,0
4.0,2.0,0.3,adulte,semi libre,fosse arbre,alignement,non,30.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,6.0,moyen,0
4.0,2.0,0.3,adulte,semi libre,fosse arbre,alignement,non,30.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,6.0,moyen,0
15.0,2.0,1.35,adulte,semi libre,gazon,isolé,non,40.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
17.0,3.0,1.7,adulte,semi libre,bande de terre,alignement,oui,50.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,6.0,moyen,0
17.0,2.0,1.55,adulte,semi libre,bande de terre,alignement,non,50.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,5.0,moyen,0
16.0,2.0,1.65,adulte,semi libre,bande de terre,groupe,non,50.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
16.0,3.0,2.1,adulte,semi libre,bande de terre,groupe,non,50.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
8.0,2.0,0.9,adulte,semi libre,bac de plantation,isolé,non,40.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,7.0,moyen,1
17.0,2.0,1.95,adulte,semi libre,bac de plantation,groupe,non,55.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,7.0,moyen,1
17.0,2.0,1.95,adulte,semi libre,bac de plantation,groupe,non,60.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,7.0,moyen,1
8.0,2.0,0.7,adulte,semi libre,gazon,groupe,non,25.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,3.0,faible,0
8.0,2.0,0.65,adulte,semi libre,gazon,groupe,non,25.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,3.0,faible,0
18.0,4.0,1.3,adulte,semi libre,gazon,groupe,non,35.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,3.0,faible,0
12.0,4.0,1.3,adulte,semi libre,gazon,groupe,oui,40.0,conifère,12.0,17.0,1.2,0.9,40.0,50.0,3.0,faible,0
12.0,4.0,1.0,adulte,semi libre,gazon,groupe,non,40.0,conifère,12.0,17.0,1.2,0.9,40.0,50.0,3.0,faible,0
12.0,4.0,1.2,adulte,semi libre,gazon,groupe,non,40.0,conifère,12.0,17.0,1.2,0.9,40.0,50.0,2.0,faible,0
9.0,3.0,1.05,adulte,réduit relâché,bande de terre,alignement,non,30.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,5.0,moyen,0
9.0,3.0,1.0,adulte,réduit relâché,bande de terre,alignement,non,30.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,5.0,moyen,0
9.0,3.0,1.45,adulte,réduit relâché,bande de terre,alignement,non,30.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
9.0,3.0,1.25,adulte,réduit relâché,bande de terre,alignement,non,30.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
9.0,3.0,2.0,adulte,réduit relâché,bande de terre,alignement,non,45.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,5.0,moyen,0
9.0,3.0,1.6,adulte,réduit relâché,bande de terre,alignement,non,30.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
9.0,3.0,1.1,adulte,réduit relâché,bande de terre,alignement,non,30.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,5.0,moyen,0
9.0,3.0,1.45,adulte,réduit relâché,bande de terre,alignement,non,30.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
9.0,3.0,1.7,adulte,réduit relâché,bande de terre,alignement,non,30.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
9.0,3.0,1.3,adulte,réduit relâché,bande de terre,alignement,non,30.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
9.0,3.0,1.2,adulte,réduit relâché,bande de terre,alignement,non,30.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
9.0,3.0,1.2,adulte,réduit relâché,bande de terre,alignement,non,30.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
9.0,3.0,1.2,adulte,réduit relâché,bande de terre,alignement,non,30.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
9.0,3.0,1.1,adulte,réduit relâché,bande de terre,alignement,non,30.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,5.0,moyen,0
9.0,3.0,1.3,adulte,réduit relâché,bande de terre,alignement,non,30.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
9.0,3.0,1.2,adulte,réduit relâché,bande de terre,alignement,non,30.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
9.0,3.0,1.05,adulte,réduit relâché,bande de terre,alignement,non,30.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,5.0,moyen,0
9.0,3.0,1.2,adulte,réduit relâché,bande de terre,alignement,non,30.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
9.0,3.0,1.2,adulte,réduit relâché,bande de terre,alignement,non,30.0,feuillu,12.0,17.0,1.2,0.9,40.0,50.0,4.0,faible,0
